1	28.6174	30.3505	33.4717
2	28.6174	28.7926	31.7631
3	27.7683	28.613	31.4153
4	27.9398	28.6095	31.1499
5	27.6259	28.5174	30.9862
6	27.2432	28.4548	30.8833
7	27.6259	28.4788	30.7943
8	27.2484	28.4226	30.9
9	27.0907	28.3334	30.8489
10	26.4137	28.2736	30.7251
11	26.7768	28.1131	30.5738
12	26.5064	27.8763	30.3864
13	26.1762	27.7728	30.2211
14	25.7291	27.6786	30.177
15	25.7291	27.5869	29.9766
16	25.6477	27.4424	29.8026
17	26.0431	27.4035	29.757
18	25.7291	27.0498	29.5604
19	25.7291	26.9757	29.4862
20	25.6645	26.8421	29.3722
21	25.5647	26.6808	29.2189
22	25.5647	26.5067	29.0543
23	24.483	26.424	28.9568
24	24.483	26.4652	28.9699
25	24.483	26.2907	28.7597
26	23.7755	24.5076	27.911
27	23.7755	24.4123	27.3357
28	22.5562	24.2676	27.1798
29	22.5562	23.9202	26.9311
30	22.5562	23.814	27.0482
31	22.5562	23.5766	26.6382
32	22.5562	23.4454	26.4244
33	22.5562	23.2996	26.243
34	22.5562	23.1651	26.1463
35	22.5562	23.0644	26.0929
36	22.5562	23.1087	26.5166
37	22.5562	22.902	26.2669
38	22.017	22.8811	26.2047
39	22.2448	22.9963	26.4688
40	22.2448	22.8317	26.1617
41	22.2448	22.6942	25.9434
42	22.2448	22.7052	25.9009
43	22.5439	22.7236	25.8687
44	22.5439	22.6636	25.7485
45	22.5562	22.6586	25.6763
46	22.5562	22.5789	25.5006
47	22.5358	22.7006	25.6425
48	22.5358	22.7355	25.6117
49	21.7686	22.6774	25.5507
50	22.2146	22.6694	25.4724
51	22.2146	22.6885	25.4514
52	22.4854	22.643	25.422
53	22.3381	22.6199	25.3358
54	20.6347	22.609	25.2951
55	22.5562	22.6641	25.382
56	22.5562	22.6796	25.3326
57	22.5562	22.6821	25.3239
58	22.5288	22.6393	25.2467
59	22.1821	22.7036	25.3116
60	22.4915	22.644	25.2423
61	21.0344	22.6514	25.2769
62	22.4155	22.6552	25.2467
63	22.4553	22.5678	25.1679
64	22.4915	22.584	25.2285
65	22.4915	22.5942	25.192
66	22.4915	22.6068	25.1502
67	22.4732	22.5632	25.0713
68	22.4915	22.5475	25.0793
69	22.2785	22.5751	25.193
70	22.0062	22.5627	25.1542
71	22.345	22.562	25.1237
72	22.345	22.5409	25.0372
73	22.345	22.6082	25.1661
74	22.345	22.58	25.1197
75	21.2731	22.4967	25.0477
76	22.345	22.4933	25.0231
77	22.345	22.4043	24.9385
78	21.8347	22.3846	24.9429
79	21.6236	22.3738	24.9044
80	21.8975	22.3951	24.9839
81	22.345	22.3603	24.9452
82	22.345	22.371	24.9529
83	21.3187	22.3405	24.8719
84	21.2381	21.9782	24.5282
85	21.2381	21.6762	24.3542
86	21.2381	21.6478	24.3044
87	21.0232	21.5963	24.2833
88	21.0287	21.6285	24.3646
89	20.4803	21.3022	24.1362
90	20.4803	21.284	24.0046
91	19.9809	21.2516	23.9125
92	19.9809	21.1714	23.8062
93	20.4344	21.1497	23.7551
94	20.4344	21.0804	23.6604
95	20.4803	21.079	23.6732
96	19.9593	21.1247	23.6533
97	20.4803	21.1465	23.5927
98	20.4803	21.076	23.5965
99	20.4308	21.0514	23.5715
100	20.4803	21.1426	24.1152
101	20.4803	21.2036	24.2275
102	20.4803	21.1729	24.1594
103	20.4803	21.038	24.064
104	19.5083	21.0455	23.9787
105	20.4803	21.0286	23.8273
106	20.4803	21.0549	23.8725
107	20.4803	21.1304	23.8659
108	20.4803	21.1507	23.8429
109	20.4803	21.1299	23.803
110	20.4803	21.0602	23.7016
111	20.4803	21.1782	24.1229
112	20.4803	21.0375	23.9159
113	20.4803	20.943	23.7076
114	20.4803	20.786	23.554
115	20.2027	20.7386	23.4777
116	18.773	20.1963	23.0335
117	18.773	19.8796	22.8263
118	18.3808	18.7715	21.9813
119	18.7171	18.7726	21.803
120	18.7171	18.7724	21.7079
121	18.4071	18.7665	21.6178
122	18.7171	18.7717	21.6207
123	17.6136	18.7655	21.5378
124	18.7171	18.7716	21.5048
125	18.4272	18.7694	21.549
126	18.7171	18.7724	21.514
127	18.7171	18.7715	21.412
128	18.7171	18.7711	21.4148
129	18.7171	18.7703	21.4687
130	18.7171	18.771	21.4834
131	18.7171	18.7692	21.6633
132	18.7171	18.7677	21.6046
133	18.7171	18.7672	21.5595
134	18.7171	18.765	21.4834
135	18.7171	18.7632	21.4909
136	18.7171	18.7596	21.4712
137	18.7171	18.7564	21.4013
138	18.7171	18.7556	21.3869
139	17.5577	18.7151	21.3685
140	17.5577	18.6872	21.3667
141	17.5577	18.5462	21.2824
142	17.5577	18.5442	21.265
143	17.5577	18.5994	21.2523
144	17.5577	18.4867	21.2226
145	17.5577	18.5319	21.3374
146	17.5577	18.4284	21.2316
147	17.5577	18.4737	21.2416
148	17.5577	18.3039	21.1214
149	17.6537	18.3467	21.108
150	17.2615	17.8534	20.8047
151	17.2615	17.9906	20.8425
152	17.6537	18.0022	20.8581
153	17.2615	17.9822	20.9786
154	17.2615	17.8882	20.942
155	16.8412	17.9027	21.1103
156	17.5475	17.785	20.9358
157	16.8412	17.744	20.8245
158	17.5475	17.7862	21.1606
159	17.1272	17.8061	21.2553
160	17.1272	18.4861	22.5092
161	17.2415	18.0584	22.1175
162	17.1856	17.9722	21.9833
163	17.1026	17.7961	21.6719
164	17.1026	17.766	21.4734
165	17.1856	17.6889	21.2649
166	17.1856	17.6453	21.3065
167	17.1856	17.6215	21.2211
168	17.1856	17.5039	21.0538
169	17.1856	17.4809	21.0462
170	17.1856	17.4103	20.8353
171	17.1856	17.4755	20.8124
172	17.1325	17.4233	20.6974
173	17.1856	17.459	20.688
174	17.1856	17.4983	20.7159
175	17.1856	17.4973	20.6648
176	17.1856	17.4692	20.5838
177	17.0251	17.5298	20.5495
178	16.3731	17.5096	20.5241
179	16.3731	17.5319	20.5059
180	16.3731	17.5163	20.5028
181	16.3731	17.4704	20.494
182	17.0192	17.4474	20.4559
183	16.8587	17.4348	20.4105
184	16.8587	17.3398	20.2817
185	16.5824	17.2318	20.2335
186	16.5824	17.1046	20.1193
187	16.422	17.0335	20.0834
188	16.5777	16.9209	20.0085
189	16.5777	16.9294	20.0472
190	16.5777	16.9141	20.0366
191	16.5777	16.9098	19.9626
192	16.5777	16.8496	19.9428
193	16.5777	16.7895	19.9596
194	16.5777	16.7503	19.9217
195	16.5777	16.7374	19.8891
196	16.5777	16.7337	19.867
197	16.5777	16.7742	19.8802
198	16.5777	16.785	19.7874
199	16.5777	16.7884	19.7961
200	16.5777	16.6623	19.6938
201	16.5777	16.6551	19.6127
202	16.5175	16.6249	19.6367
203	16.5175	16.6426	19.6413
204	16.5777	16.6282	19.7225
205	16.2338	16.6023	19.6097
206	16.558	16.5806	19.5578
207	16.558	16.5789	19.4874
208	16.558	16.5763	19.4514
209	16.558	16.576	19.3857
210	16.558	16.5756	19.4309
211	16.558	16.5729	19.3953
212	16.558	16.5728	19.4124
213	16.558	16.5728	19.3348
214	16.558	16.5682	19.2919
215	16.558	16.5667	19.2917
216	16.558	16.5674	19.3233
217	16.558	16.5651	19.3005
218	16.558	16.5641	19.2815
219	16.558	16.5622	19.2646
220	16.558	16.5638	19.4159
221	16.558	16.5628	19.5451
222	15.7616	16.5557	19.51
223	16.558	16.5616	19.438
224	16.558	16.5617	19.4753
225	16.558	16.5635	19.6572
226	16.558	16.5619	19.5538
227	16.558	16.5618	19.4927
228	15.8693	16.4971	19.407
229	15.9719	16.3165	19.2489
230	15.9719	15.9719	18.8659
231	15.9719	15.9719	18.7603
232	15.9719	15.9719	18.7121
233	15.9719	15.9719	18.6529
234	15.5435	15.9702	18.6405
235	15.5435	15.9609	18.6087
236	15.5435	15.9513	18.7816
