           5     1.53046     1.51347   0.0145713
           6     1.53719     1.51742   0.0126676
           7     1.52197     1.51807   0.0108746
           8     1.57446     1.52512   0.0115764
           9     1.51086     1.52353    0.010398
          10     1.55603     1.52678  0.00985277
          11      1.5117     1.52541  0.00905199
          12     1.61487     1.53287   0.0109448
          13     1.51516      1.5315   0.0101873
          14     1.56332     1.53378  0.00970977
          15     1.44491     1.52785   0.0107184
          16     1.52463     1.52765   0.0100504
          17     1.50179     1.52613  0.00957364
          18     1.53085     1.52639  0.00904536
          19     1.48165     1.52404  0.00887058
          20     1.53742     1.52471  0.00845224
           1     1.53464     1.53464           0
           2     1.52246     1.52855  0.00430733
           3      1.5187     1.52527  0.00392825
           4     1.51409     1.52247  0.00381225
           5     1.52538     1.52306  0.00309386
           6     1.52009     1.52256  0.00261754
           7     1.49253     1.51827  0.00456155
           8     1.57854      1.5258  0.00809849
           9     1.52082     1.52525  0.00721759
          10     1.52279       1.525  0.00650002
          11     1.51618      1.5242  0.00595837
          12     1.61555     1.53181  0.00910762
          13     1.48809     1.52845  0.00900683
          14     1.52591     1.52827  0.00836532
          15     1.48884     1.52564  0.00821027
          16      1.5211     1.52536  0.00770204
          17     1.48639     1.52306  0.00758243
          18     1.53235     1.52358   0.0071787
          19     1.51149     1.52294    0.006829
          20     1.58939     1.52627  0.00725075
           1     1.50996     1.50996           0
           2      1.5884     1.54918   0.0277337
           3     1.60892     1.56909   0.0246227
           4     1.54873       1.564   0.0189861
           5     1.51696     1.55459   0.0173643
           6     1.51657     1.54826   0.0155838
           7     1.62872     1.55975   0.0170786
           8     1.52622     1.55556   0.0154494
           9      1.5947     1.55991   0.0143319
          10     1.55805     1.55972   0.0128999
          11      1.5542     1.55922    0.011737
          12     1.58493     1.56136   0.0109527
          13     1.57135     1.56213   0.0101371
          14     1.54959     1.56124  0.00945258
          15     1.50966      1.5578  0.00942715
          16     1.58611     1.55957  0.00900249
          17     1.52838     1.55773  0.00865787
          18     1.57351     1.55861  0.00822116
          19     1.55535     1.55844  0.00779025
          20      1.5623     1.55863  0.00740313
           1     1.55317     1.55317           0
           2     1.56933     1.56125  0.00571312
           3     1.50369     1.54206   0.0161208
           4     1.51859      1.5362   0.0131151
           5     1.57748     1.54445     0.01283
           6      1.5395     1.54363   0.0107182
           7     1.58375     1.54936   0.0106095
           8     1.57802     1.55294  0.00986977
           9     1.57504      1.5554  0.00907343
          10     1.62262     1.56212   0.0103612
          11      1.5451     1.56057  0.00953412
          12     1.52394     1.55752  0.00921538
          13     1.55793     1.55755  0.00850656
          14     1.59591     1.56029  0.00832843
          15     1.53862     1.55885  0.00789747
          16     1.55351     1.55851  0.00741091
          17     1.55455     1.55828  0.00697863
          18     1.52946     1.55668  0.00677208
          19     1.58962     1.55841  0.00663384
          20      1.5592     1.55845  0.00630226
           1     1.57275     1.57275           0
           2     1.64406     1.60841   0.0252128
           3     1.66321     1.62668   0.0224724
           4     1.60825     1.62207     0.01732
           5     1.61954     1.62156   0.0138634
           6     1.59745     1.61755   0.0121213
           7     1.56786     1.61045   0.0122936
           8      1.5561     1.60365    0.012494
           9     1.56138     1.59896   0.0119564
          10      1.5712     1.59618   0.0110781
          11     1.60905     1.59735   0.0101326
          12      1.6007     1.59763  0.00929204
          13     1.59442     1.59738  0.00858055
          14     1.66542     1.60224  0.00924193
          15     1.63921     1.60471  0.00894834
          16     1.58015     1.60317  0.00851966
          17     1.59418     1.60264  0.00803491
          18     1.58604     1.60172  0.00764128
          19     1.67923      1.6058  0.00825666
          20     1.59999     1.60551  0.00784894
           1     1.67178     1.67178           0
           2     1.61314     1.64246   0.0207336
           3     1.51819     1.60104   0.0365385
           4     1.60194     1.60126   0.0274045
           5     1.59227     1.59947   0.0219825
           6     1.60396     1.60021   0.0183315
           7     1.56272     1.59486   0.0164766
           8     1.63894     1.60037   0.0153109
           9     1.60287     1.60065   0.0136122
          10     1.57472     1.59805   0.0124954
          11     1.58817     1.59715   0.0113917
          12     1.61859     1.59894   0.0105815
          13     1.63439     1.60167   0.0101127
          14     1.61667     1.60274  0.00944701
          15     1.58361     1.60146  0.00890284
          16      1.6542     1.60476  0.00893582
          17     1.57955     1.60328  0.00853237
          18     1.65183     1.60597  0.00847393
          19     1.58972     1.60512  0.00807102
          20     1.61576     1.60565  0.00768497
           1     1.65756     1.65756           0
           2     1.60459     1.63108   0.0187279
           3     1.66064     1.64093   0.0148533
           4     1.59299     1.62895   0.0152255
           5     1.57371      1.6179   0.0156842
           6     1.70792      1.6329   0.0189322
           7     1.61443     1.63026   0.0164105
           8     1.62306     1.62936   0.0143838
           9     1.59976     1.62607   0.0131563
          10     1.63747     1.62721   0.0118899
          11     1.59617     1.62439   0.0111388
          12     1.67723      1.6288   0.0110466
          13      1.6208     1.62818   0.0102139
          14        1.59     1.62545  0.00984176
          15     1.62866     1.62567  0.00918796
          16     1.57313     1.62238  0.00918166
          17     1.65158      1.6241  0.00880068
          18     1.60607      1.6231  0.00836856
          19     1.58078     1.62087  0.00821913
          20     1.63457     1.62156  0.00783664
           1     1.59564     1.59564           0
           2     1.63125     1.61344   0.0125896
           3     1.69428     1.64039   0.0235466
           4     1.69099     1.65304   0.0207826
           5      1.6359     1.64961   0.0169063
           6     1.58731     1.63923   0.0169809
           7     1.66722     1.64323   0.0150185
           8     1.69026     1.64911   0.0142457
           9     1.62109     1.64599   0.0129986
          10     1.68345     1.64974   0.0122265
          11     1.66415     1.65105    0.011185
          12     1.68171      1.6536   0.0105406
          13     1.63629     1.65227  0.00981356
          14     1.59518     1.64819  0.00992382
          15     1.63068     1.64703  0.00933065
          16     1.67581     1.64882  0.00891924
          17     1.68931     1.65121  0.00870665
          18     1.61068     1.64895  0.00850911
          19     1.63675     1.64831  0.00808546
          20     1.61781     1.64679  0.00782373
           1     1.70245     1.70245           0
           2     1.60606     1.65425   0.0340818
           3     1.64993     1.65281   0.0227517
           4     1.62611     1.64614   0.0180166
           5     1.66792     1.65049   0.0149306
           6     1.71455     1.66117   0.0158053
           7     1.62823     1.65646   0.0142308
           8     1.66705     1.65779   0.0125134
           9     1.76321      1.6695   0.0156743
          10     1.62213     1.66476   0.0148053
          11     1.66845      1.6651   0.0134631
          12     1.64018     1.66302   0.0125004
          13     1.62903     1.66041   0.0118091
          14     1.69614     1.66296    0.011238
          15     1.69715     1.66524   0.0107174
          16     1.69178      1.6669   0.0101752
          17     1.68477     1.66795  0.00963078
          18     1.67714     1.66846  0.00910927
          19     1.68193     1.66917  0.00865739
          20     1.62216     1.66682  0.00853767
           1     1.70012     1.70012           0
           2     1.65508      1.6776   0.0159272
           3     1.65524     1.67015    0.012239
           4      1.6644     1.66871  0.00926317
           5     1.64512     1.66399  0.00852733
           6     1.74753     1.67792    0.014562
           7     1.69398     1.68021   0.0126613
           8     1.64087     1.67529   0.0119956
           9     1.67588     1.67536   0.0106629
          10     1.70506     1.67833   0.0100018
          11     1.64103     1.67494  0.00965021
          12     1.68656     1.67591  0.00889445
          13     1.68234      1.6764  0.00822403
          14     1.69642     1.67783  0.00775988
          15     1.64012     1.67532  0.00763906
          16     1.75191      1.6801  0.00853072
          17     1.69116     1.68075  0.00805366
          18     1.66524     1.67989  0.00765219
          19     1.71318     1.68164  0.00744733
          20     1.68768     1.68195  0.00708107
           1     1.66909     1.66909           0
           2     1.66045     1.66477  0.00305281
           3     1.73478      1.6881   0.0191618
           4     1.72381     1.69703   0.0163184
           5     1.69419     1.69646   0.0130646
           6     1.70552     1.69797    0.010974
           7     1.72781     1.70223   0.0102006
           8     1.73654     1.70652  0.00978553
           9      1.6701     1.70247   0.0094984
          10     1.75765     1.70799   0.0100238
          11     1.77296      1.7139    0.010712
          12     1.69612     1.71242  0.00992125
          13     1.67129     1.70925  0.00964929
          14      1.6982     1.70846   0.0089923
          15     1.74038     1.71059  0.00864082
          16     1.64761     1.70665  0.00895253
          17     1.77181     1.71049  0.00920991
          18     1.73967     1.71211  0.00883979
          19     1.67622     1.71022  0.00857398
          20     1.71032     1.71022  0.00814528
           1     1.70458     1.70458           0
           2     1.73621     1.72039   0.0111834
           3     1.73708     1.72595  0.00873006
           4     1.68202     1.71497   0.0115471
           5      1.7319     1.71836   0.0097215
           6     1.74901     1.72347  0.00934751
           7     1.75278     1.72765  0.00890082
           8     1.74382     1.72967  0.00801449
           9     1.67839     1.72398  0.00892257
          10       1.796     1.73118   0.0105441
          11     1.72867     1.73095  0.00958805
          12     1.71665     1.72976  0.00886282
          13     1.66598     1.72485  0.00944174
          14     1.70707     1.72358   0.0088524
          15     1.79242     1.72817   0.0093767
          16     1.65042     1.72331  0.00997073
          17     1.70026     1.72196  0.00947597
          18      1.7253     1.72214  0.00895135
          19     1.73577     1.72286  0.00850892
          20     1.78921     1.72618  0.00870628
           1     1.76396     1.76396           0
           2     1.75195     1.75795  0.00424903
           3     1.75495     1.75695  0.00294827
           4     1.74334     1.75355  0.00368466
           5     1.75322     1.75348  0.00294832
           6     1.74102     1.75141  0.00310354
           7     1.70563     1.74487  0.00661347
           8     1.79427     1.75104   0.0081764
           9     1.75024     1.75095   0.0072684
          10     1.78965     1.75482  0.00750124
          11     1.75667     1.75499   0.0068212
          12     1.74168     1.75388   0.0063423
          13     1.72212     1.75144  0.00630738
          14     1.79831     1.75479  0.00668659
          15     1.76392      1.7554   0.0062685
          16     1.68872     1.75123  0.00712861
          17     1.69867     1.74814  0.00734918
          18     1.69316     1.74508  0.00754899
          19     1.71734     1.74362   0.0072915
          20     1.71842     1.74236  0.00703495
           1     1.69139     1.69139           0
           2     1.75217     1.72178    0.021488
           3     1.76016     1.73457     0.01773
           4     1.79415     1.74947   0.0185262
           5      1.7736     1.75429   0.0154366
           6     1.75148     1.75382   0.0128709
           7     1.74361     1.75237   0.0111146
           8     1.79435     1.75761   0.0108942
           9     1.73335     1.75492   0.0100117
          10     1.79011     1.75844  0.00960909
          11     1.70824     1.75387  0.00975915
          12     1.80291     1.75796  0.00976408
          13     1.78414     1.75997  0.00921826
          14     1.82463     1.76459   0.0096476
          15     1.76645     1.76472  0.00900522
          16     1.83689     1.76923  0.00950527
          17     1.69389      1.7648  0.00992569
          18     1.77038     1.76511  0.00937911
          19     1.82939     1.76849   0.0094761
          20     1.75582     1.76786  0.00902345
           1     1.79422     1.79422           0
           2     1.79865     1.79644  0.00156614
           3     1.81777     1.80355  0.00589912
           4     1.85715     1.81695   0.0124195
           5     1.81069      1.8157  0.00999843
           6     1.75541     1.80565   0.0123916
           7     1.73786     1.79596   0.0138995
           8     1.78712     1.79486    0.012206
           9     1.80219     1.79567    0.010877
          10       1.856     1.80171   0.0113397
          11       1.781     1.79982   0.0104639
          12     1.82926     1.80228  0.00987521
          13     1.82374     1.80393  0.00925261
          14     1.84378     1.80677  0.00901897
          15     1.77714      1.8048   0.0086314
          16      1.8445     1.80728  0.00844104
          17     1.78529     1.80599  0.00804302
          18     1.79012     1.80511  0.00764435
          19      1.8311     1.80647  0.00736343
          20     1.74451     1.80338  0.00761917
           1     1.74991     1.74991           0
           2     1.85491     1.80241   0.0371239
           3     1.78624     1.79702   0.0251375
           4     1.81315     1.80105    0.019174
           5     1.90262     1.82137   0.0237776
           6     1.81479     1.82027   0.0198399
           7     1.84333     1.82356    0.017277
           8     1.73815     1.81289   0.0181183
           9     1.77646     1.80884    0.016551
          10     1.88497     1.81645   0.0165544
          11      1.8004     1.81499   0.0151136
          12     1.81372     1.81489   0.0138545
          13     1.79002     1.81298   0.0129202
          14     1.80355      1.8123   0.0120149
          15     1.75559     1.80852   0.0117937
          16      1.7961     1.80775   0.0110821
          17     1.79895     1.80723   0.0104423
          18     1.77509     1.80544   0.0100137
          19     1.81457     1.80592  0.00949818
          20     1.77248     1.80425  0.00916925
           1     1.92763     1.92763           0
           2     1.82583     1.87673   0.0359913
           3     1.82843     1.86063   0.0273599
           4     1.82608     1.85199   0.0218411
           5     1.86949     1.85549   0.0177512
           6     1.80096      1.8464   0.0169603
           7     1.83358     1.84457    0.014636
           8     1.78545     1.83718    0.014553
           9     1.82831      1.8362   0.0129694
          10     1.86895     1.83947   0.0120789
          11     1.78648     1.83465   0.0119027
          12      1.9205     1.84181   0.0128826
          13     1.78985     1.83781   0.0124964
          14     1.79739     1.83492   0.0119327
          15      1.8306     1.83464   0.0111407
          16     1.85826     1.83611   0.0105417
          17     1.90799     1.84034   0.0107362
          18     1.81709     1.83905   0.0102171
          19      1.8298     1.83856  0.00969096
          20     1.76966     1.83512  0.00979957
           1     1.83607     1.83607           0
           2      1.9842     1.91013   0.0523752
           3     1.83788     1.88605   0.0400739
           4     1.76424      1.8556   0.0399852
           5      1.8617     1.85682   0.0320068
           6      1.7938     1.84632   0.0283433
           7     1.84038     1.84547   0.0243069
           8     1.86347     1.84772   0.0213725
           9     1.81026     1.84356   0.0193988
          10     1.85223     1.84442   0.0174783
          11     1.89531     1.84905   0.0164902
          12     1.91391     1.85445   0.0159772
          13     1.79183     1.84964   0.0154574
          14     1.88075     1.85186   0.0145122
          15     1.94718     1.85821    0.014871
          16     1.83933     1.85703   0.0139883
          17     1.79347     1.85329    0.013656
          18     1.85161      1.8532   0.0128977
          19     1.88837     1.85505    0.012351
          20     1.92235     1.85842   0.0121832
           1     1.88386     1.88386           0
           2     1.87058     1.87722  0.00469585
           3     1.99927      1.9179   0.0333629
           4     1.85218     1.90147   0.0287855
           5     1.84114     1.88941   0.0254319
           6     1.88626     1.88888   0.0211987
           7     1.83551     1.88126   0.0194933
           8      1.9142     1.88538   0.0174863
           9     1.85349     1.88183   0.0158983
          10     1.93221     1.88687   0.0150854
          11     1.92377     1.89022    0.014082
          12     1.80118      1.8828   0.0147344
          13     1.86075     1.88111   0.0136983
          14     1.97098     1.88753   0.0141444
          15     1.85599     1.88542   0.0133569
          16     1.95742     1.88992   0.0132584
          17     1.90603     1.89087   0.0125123
          18      1.8534     1.88879   0.0119891
          19     1.87037     1.88782   0.0113972
          20     1.87447     1.88715   0.0108469
           1     1.89948     1.89948           0
           2     1.91566     1.90757  0.00571841
           3     2.05415     1.95643   0.0400761
           4     1.87177     1.93526   0.0352051
           5     1.87289     1.92279   0.0302935
           6     1.85409     1.91134   0.0273227
           7     1.94966     1.91681   0.0239615
           8     1.89297     1.91383   0.0211508
           9     1.88376     1.91049   0.0190628
          10     1.89704     1.90915    0.017204
          11     1.95404     1.91323   0.0161168
          12     1.97485     1.91836   0.0155703
          13     1.94024     1.92005   0.0144633
          14      1.9656      1.9233   0.0137913
          15     1.95368     1.92533   0.0130197
          16     1.87171     1.92197   0.0126299
          17     1.90074     1.92072   0.0119486
          18     1.85974     1.91734   0.0117553
          19     1.86733      1.9147   0.0114275
          20     1.99688     1.91881   0.0115711
           1     1.86684     1.86684           0
           2     1.94565     1.90625   0.0278642
           3     1.96953     1.92734    0.025333
           4     1.91959      1.9254   0.0190737
           5     1.94532     1.92939   0.0156692
           6      1.8103     1.90954   0.0223339
           7     1.99095     1.92117   0.0219637
           8     1.96036     1.92607    0.019757
           9     1.94368     1.92802   0.0176585
          10     1.95931     1.93115   0.0161674
          11     1.92959     1.93101   0.0146983
          12     1.86594     1.92559   0.0144392
          13     1.91758     1.92497   0.0133416
          14     1.84565     1.91931   0.0135384
          15      1.8583     1.91524   0.0132328
          16     1.91869     1.91545   0.0124075
          17     1.98231     1.91939   0.0122852
          18     2.02329     1.92516   0.0128876
          19     1.85564      1.9215   0.0127181
          20     2.00467     1.92566   0.0127439
           1     2.05841     2.05841           0
           2     1.92248     1.99045    0.048058
           3     2.00133     1.99407   0.0321754
           4     1.95189     1.98353   0.0258021
           5     1.92481     1.97178   0.0231606
           6     1.89456     1.95891   0.0225953
           7     1.95311     1.95809   0.0193826
