          15    0.200369    0.196911 0.000663286
          16    0.197248    0.196932 0.000622167
          17    0.198956    0.197051 0.000596851
          18    0.193336    0.196844 0.000598318
          19    0.197994    0.196905 0.000569879
          20    0.194054    0.196762 0.000558925
           1    0.200064    0.200064           0
           2    0.200915     0.20049 0.000300818
           3    0.197506    0.199495  0.00083659
           4     0.19728    0.198941 0.000789689
           5    0.199608    0.199075   0.0006429
           6    0.197703    0.198846 0.000574952
           7    0.194427    0.198215 0.000764505
           8    0.197091    0.198074 0.000681723
           9    0.195206    0.197756 0.000676399
          10    0.197599     0.19774 0.000608941
          11    0.195002    0.197491 0.000602322
          12    0.192159    0.197047 0.000697022
          13    0.192531    0.196699 0.000724817
          14    0.196612    0.196693 0.000673072
          15    0.200369    0.196938 0.000671328
          16    0.197248    0.196957  0.00062965
          17    0.198956    0.197075 0.000603483
          18    0.193336    0.196867 0.000604658
          19    0.197994    0.196927 0.000575734
          20    0.194054    0.196783 0.000564576
           1    0.200064    0.200064           0
           2    0.200915     0.20049 0.000300818
           3    0.197506    0.199495  0.00083659
           4     0.19728    0.198941 0.000789689
           5    0.199608    0.199075   0.0006429
           6    0.197703    0.198846 0.000574952
           7    0.194427    0.198215 0.000764505
           8    0.197091    0.198074 0.000681723
           9    0.195206    0.197756 0.000676399
          10    0.197599     0.19774 0.000608941
          11    0.195002    0.197491 0.000602322
          12    0.192159    0.197047 0.000697022
          13    0.192531    0.196699 0.000724817
          14    0.196612    0.196693 0.000673072
          15    0.200369    0.196938 0.000671328
          16    0.197248    0.196957  0.00062965
          17    0.198956    0.197075 0.000603483
          18    0.193336    0.196867 0.000604658
          19    0.197994    0.196927 0.000575734
          20    0.194054    0.196783 0.000564576
           1    0.200064    0.200064           0
           2    0.200915     0.20049 0.000300818
           3    0.197506    0.199495  0.00083659
           4     0.19728    0.198941 0.000789689
           5    0.199608    0.199075   0.0006429
           6    0.197703    0.198846 0.000574952
           7    0.194427    0.198215 0.000764505
           8    0.197091    0.198074 0.000681723
           9    0.195206    0.197756 0.000676399
          10    0.197599     0.19774 0.000608941
          11    0.195002    0.197491 0.000602322
          12    0.192159    0.197047 0.000697022
          13    0.192531    0.196699 0.000724817
          14    0.196612    0.196693 0.000673072
          15    0.200369    0.196938 0.000671328
          16    0.197248    0.196957  0.00062965
          17    0.198956    0.197075 0.000603483
          18    0.193336    0.196867 0.000604658
          19    0.197994    0.196927 0.000575734
          20    0.194054    0.196783 0.000564576
           1     0.20091     0.20091           0
           2     0.19927     0.20009 0.000579524
           3    0.197727    0.199302 0.000750368
           4    0.199926    0.199458 0.000578772
           5    0.193951    0.198357   0.0010886
           6    0.198213    0.198333 0.000907431
           7    0.201466     0.19878 0.000881284
           8    0.201566    0.199128  0.00083708
           9    0.203288    0.199591 0.000862279
          10    0.195368    0.199168 0.000873349
          11    0.201641    0.199393  0.00082238
          12     0.19703    0.199196 0.000777062
          13    0.199761     0.19924 0.000718502
          14    0.200011    0.199295 0.000669289
          15    0.193124    0.198883  0.00074037
          16    0.197999    0.198828 0.000696157
          17    0.198977    0.198837 0.000655261
          18    0.192399    0.198479 0.000709781
          19    0.197743    0.198441 0.000673481
          20    0.200289    0.198533 0.000646114
           1    0.194314    0.194314           0
           2    0.197441    0.195877  0.00110535
           3    0.201436     0.19773  0.00168284
           4    0.199431    0.198155  0.00131474
           5    0.195264    0.197577  0.00117208
           6    0.208604    0.199415  0.00194124
           7    0.201094    0.199655  0.00167867
           8    0.200897     0.19981    0.001476
           9    0.198164    0.199627  0.00132328
          10    0.200831    0.199748  0.00119642
          11    0.195868    0.199395  0.00113846
          12    0.204022    0.199781  0.00110697
          13     0.20058    0.199842  0.00102352
          14    0.195982    0.199566 0.000986847
          15    0.196313    0.199349 0.000944589
          16    0.201262    0.199469 0.000893086
          17    0.194232    0.199161 0.000892091
          18    0.203849    0.199421 0.000879725
          19    0.196955    0.199292 0.000842942
          20    0.202268     0.19944 0.000813822
           1    0.199995    0.199995           0
           2    0.200042    0.200018 1.65725e-05
           3    0.205213     0.20175  0.00141391
           4    0.197937    0.200797  0.00134391
           5    0.197517    0.200141  0.00122473
           6    0.201731    0.200406  0.00104891
           7    0.203125    0.200794 0.000968311
           8     0.20299    0.201069 0.000885311
           9    0.199629    0.200909 0.000801262
          10    0.200236    0.200841 0.000723954
          11    0.197093    0.200501 0.000733963
          12     0.19884    0.200362 0.000685724
          13    0.200204     0.20035 0.000633084
          14    0.198482    0.200217 0.000601767
          15    0.200792    0.200255 0.000562871
          16    0.193207    0.199815 0.000678518
          17    0.200281    0.199842 0.000639161
          18    0.200848    0.199898 0.000606091
          19    0.202076    0.200013 0.000584933
          20    0.199755         0.2 0.000555828
           1    0.202675    0.202675           0
           2    0.204086     0.20338 0.000499174
           3    0.202011    0.202924 0.000499618
           4    0.207305    0.204019  0.00101979
           5    0.198872     0.20299  0.00123023
           6      0.2054    0.203391  0.00108879
           7    0.198116    0.202638  0.00116523
           8    0.195913    0.201797  0.00128759
           9    0.202194    0.201841  0.00114527
          10    0.201452    0.201802  0.00103141
          11    0.205471    0.202136 0.000990085
          12    0.207131    0.202552 0.000991245
          13     0.20229    0.202532   0.0009152
          14    0.205887    0.202772 0.000880642
          15     0.20254    0.202756 0.000822068
          16    0.203349    0.202793 0.000771522
          17    0.206102    0.202988 0.000750284
          18    0.199787     0.20281 0.000729369
          19    0.205527    0.202953 0.000704857
          20    0.199518    0.202781 0.000690222
           1    0.203512    0.203512           0
           2       0.201    0.202256 0.000888255
           3    0.200401    0.201638 0.000778098
           4    0.205984    0.202724  0.00110731
           5    0.207694    0.203718  0.00125498
           6    0.203106    0.203616  0.00104996
           7    0.202595     0.20347 0.000910036
           8    0.204647    0.203617 0.000808069
           9    0.203184    0.203569 0.000719718
          10    0.199121    0.203125 0.000773061
          11    0.202935    0.203107 0.000702973
          12    0.199071    0.202771 0.000720371
          13    0.201777    0.202694 0.000669006
          14    0.206117    0.202939 0.000664392
          15    0.204556    0.203047 0.000628783
          16     0.20484    0.203159 0.000599392
          17    0.203778    0.203195 0.000565239
          18     0.20189    0.203123 0.000538465
          19    0.201301    0.203027 0.000518591
          20    0.206424    0.203197 0.000519738
           1    0.209389    0.209389           0
           2    0.203484    0.206437  0.00208786
           3    0.205627    0.206167  0.00140923
           4    0.206615    0.206279  0.00106138
           5    0.206765    0.206376 0.000853545
           6    0.206339     0.20637  0.00071131
           7    0.205374    0.206228 0.000623761
           8    0.205525     0.20614 0.000551937
           9    0.209452    0.206508 0.000600871
          10    0.200945    0.205952 0.000755612
          11    0.205966    0.205953 0.000686921
          12     0.20874    0.206185 0.000667782
          13     0.20051    0.205749 0.000745583
          14    0.204289    0.205644 0.000699579
          15    0.205945    0.205665 0.000653228
          16    0.201049    0.205376 0.000673089
          17    0.207684    0.205512 0.000647039
          18    0.203609    0.205406 0.000619665
          19    0.206962    0.205488 0.000592438
          20    0.207214    0.205574  0.00056907
           1    0.208256    0.208256           0
           2    0.210713    0.209484 0.000868673
           3    0.205801    0.208256   0.0011576
           4    0.207225    0.207999 0.000896452
           5    0.206703    0.207739 0.000753688
           6    0.205684    0.207397 0.000701616
           7      0.2059    0.207183 0.000633132
           8    0.205845    0.207016 0.000575661
           9    0.203884    0.206668 0.000607843
          10     0.20628    0.206629 0.000548295
          11    0.205739    0.206548 0.000504389
          12    0.203188    0.206268 0.000534465
          13    0.203596    0.206063 0.000531414
          14    0.205449    0.206019 0.000495261
          15    0.203084    0.205823 0.000499399
          16    0.207571    0.205932 0.000479985
          17    0.209138    0.206121 0.000487385
          18    0.207802    0.206214 0.000469171
          19    0.206866    0.206249  0.00044573
          20    0.210718    0.206472  0.00047618
           1    0.209345    0.209345           0
           2    0.209167    0.209256 6.30823e-05
           3    0.205607    0.208039  0.00099407
           4    0.208385    0.208126 0.000749305
           5    0.210552    0.208611 0.000740003
           6    0.210134    0.208865 0.000658741
           7    0.214739    0.209704 0.000960398
           8    0.204345    0.209034  0.00104826
           9    0.207446    0.208858 0.000946529
          10    0.206074    0.208579  0.00089187
          11    0.203194     0.20809 0.000935538
          12    0.202543    0.207627 0.000965015
          13     0.20657    0.207546 0.000894205
          14    0.204743    0.207346 0.000852456
          15    0.211442    0.207619 0.000838214
          16    0.210773    0.207816 0.000808668
          17    0.214375    0.208202 0.000848149
          18    0.212473    0.208439 0.000833555
          19    0.210173     0.20853 0.000794662
          20     0.20727    0.208467 0.000757425
           1     0.20849     0.20849           0
           2    0.212613    0.210551  0.00145797
           3    0.207874    0.209659  0.00121481
           4    0.213733    0.210677  0.00126806
           5    0.209504    0.210443  0.00103592
           6    0.203473    0.209281  0.00136732
           7    0.211497    0.209598  0.00120807
           8    0.212219    0.209925  0.00110059
           9    0.210291    0.209966 0.000979054
          10     0.21141     0.21011  0.00089174
          11    0.212412     0.21032 0.000834866
          12     0.21012    0.210303 0.000765459
          13    0.208384    0.210155 0.000720678
          14    0.210404    0.210173  0.00066942
          15     0.21057      0.2102 0.000625315
          16    0.208321    0.210082 0.000597158
          17    0.207953    0.209957 0.000575017
          18    0.210303    0.209976 0.000543392
          19    0.211609    0.210062  0.00052154
          20     0.20852    0.209985 0.000501129
           1    0.215193    0.215193           0
           2    0.216646    0.215919 0.000513473
           3    0.213746    0.215195 0.000683326
           4    0.213515    0.214775 0.000628409
           5     0.21809    0.215438 0.000777395
           6    0.214084    0.215212  0.00067979
           7    0.212596    0.214839 0.000677703
           8    0.219712    0.215448 0.000822413
           9    0.211232    0.214979 0.000854104
          10    0.216153    0.215097 0.000776717
          11    0.212136    0.214828 0.000751304
          12    0.210137    0.214437 0.000783804
          13    0.208848    0.214007   0.0008331
          14    0.212391    0.213891 0.000781544
          15    0.216386    0.214058 0.000746929
          16    0.211995    0.213929 0.000711282
          17    0.215056    0.213995 0.000672525
          18    0.213504    0.213968 0.000635715
          19     0.21084    0.213803 0.000623202
          20    0.209721    0.213599 0.000624579
           1    0.216373    0.216373           0
           2    0.212934    0.214653  0.00121602
           3    0.213299    0.214202 0.000890524
           4    0.214686    0.214323 0.000676046
           5    0.213137    0.214086 0.000580921
           6    0.214536    0.214161 0.000488932
           7    0.212308    0.213896 0.000485499
           8    0.213093    0.213796 0.000435063
           9    0.219074    0.214382 0.000674754
          10    0.210142    0.213958 0.000728445
          11    0.213847    0.213948 0.000662292
          12    0.210716    0.213679 0.000659616
          13    0.215985    0.213856 0.000632283
          14    0.218312    0.214174 0.000662392
          15    0.212238    0.214045 0.000630686
          16    0.211208    0.213868 0.000615697
          17    0.213717    0.213859 0.000579543
          18    0.216713    0.214018 0.000568625
          19    0.214101    0.214022 0.000538714
          20    0.212011    0.213921 0.000521079
           1    0.211974    0.211974           0
           2    0.215692    0.213833  0.00131427
           3    0.223714    0.217127  0.00282829
           4    0.215513    0.216723  0.00214981
           5     0.21538    0.216454  0.00173655
           6    0.221184    0.217243  0.00161618
           7    0.215862    0.217046  0.00139728
           8    0.211391    0.216339  0.00138995
           9    0.221305    0.216891  0.00134058
          10    0.214042    0.216606  0.00123643
          11    0.221853    0.217083  0.00121257
          12    0.219647    0.217296   0.0011302
          13    0.212498    0.216927  0.00110189
          14    0.212525    0.216613   0.0010671
          15    0.211118    0.216247  0.00105697
          16    0.215735    0.216215 0.000991393
          17    0.215706    0.216185 0.000933527
          18    0.217966    0.216284 0.000886896
          19    0.216139    0.216276  0.00084025
          20    0.217867    0.216356 0.000801996
           1    0.219442    0.219442           0
           2    0.222669    0.221056  0.00114101
           3     0.21628    0.219464  0.00150613
           4     0.21452    0.218228  0.00155616
           5    0.218389     0.21826  0.00124526
           6    0.213563    0.217477  0.00126001
           7    0.216397    0.217323  0.00108942
           8    0.218012    0.217409 0.000956641
           9    0.220012    0.217698 0.000893013
          10    0.219675    0.217896 0.000825298
          11    0.219253    0.218019 0.000759438
          12    0.214506    0.217726  0.00075045
          13    0.216413    0.217625 0.000699494
          14    0.214996    0.217438 0.000674265
          15    0.215964    0.217339 0.000636426
          16    0.220045    0.217508 0.000618699
          17    0.220815    0.217703 0.000612118
          18    0.223394    0.218019 0.000654681
          19    0.215138    0.217868 0.000637539
          20    0.217133    0.217831  0.00060672
           1    0.222998    0.222998           0
           2    0.214768    0.218883  0.00290959
           3    0.217573    0.218446  0.00197219
           4    0.220974    0.219078  0.00157715
           5    0.225454    0.220353  0.00170077
           6    0.223506    0.220879  0.00149628
           7    0.212544    0.219688  0.00169122
           8    0.221138    0.219869  0.00148949
           9    0.218137    0.219677  0.00133637
          10    0.216452    0.219354  0.00124104
          11    0.218663    0.219292  0.00112981
          12    0.220996    0.219434  0.00104455
          13    0.216617    0.219217 0.000986404
          14    0.220774    0.219328 0.000922196
          15    0.223322    0.219594 0.000898333
          16    0.219505    0.219589 0.000842204
          17    0.215913    0.219373 0.000819944
          18    0.216689    0.219224 0.000787825
          19     0.22229    0.219385 0.000762709
          20    0.218779    0.219355 0.000725174
           1    0.220782    0.220782           0
           2    0.217868    0.219325  0.00103056
           3    0.223307    0.220652  0.00128324
           4    0.218585    0.220136  0.00106139
           5    0.222915    0.220691 0.000983951
           6    0.220368    0.220638 0.000821434
           7      0.2189    0.220389 0.000740649
           8    0.222366    0.220636 0.000688068
           9    0.223207    0.220922 0.000668267
          10    0.225366    0.221366 0.000734506
          11     0.21411    0.220707 0.000917311
          12    0.223827    0.220967 0.000876945
          13    0.224467    0.221236 0.000849824
          14    0.220694    0.221197 0.000790003
          15    0.219374    0.221076 0.000746632
          16    0.219823    0.220998  0.00070406
          17    0.223176    0.221126 0.000674211
          18    0.225942    0.221393 0.000687798
          19    0.218412    0.221236 0.000669261
          20    0.223275    0.221338 0.000643517
           1    0.217287    0.217287           0
           2    0.222477    0.219882  0.00183485
           3    0.223248    0.221004  0.00152835
           4    0.220615    0.220907  0.00114935
           5     0.22889    0.222503  0.00169846
           6    0.221151    0.222278  0.00143025
           7    0.227209    0.222982  0.00138863
           8     0.22408     0.22312  0.00122181
           9    0.219991    0.222772  0.00113442
          10    0.221521    0.222647  0.00102786
          11    0.222306    0.222616 0.000934883
          12    0.223561    0.222695 0.000860285
          13     0.22275    0.222699 0.000794119
          14    0.225076    0.222869 0.000755333
          15    0.218745    0.222594 0.000753354
          16    0.222891    0.222612 0.000706498
          17    0.222393    0.222599 0.000665057
          18    0.222892    0.222616 0.000628308
          19    0.221058    0.222534 0.000600564
          20    0.223233    0.222569 0.000571552
           1    0.225243    0.225243           0
           2    0.220251    0.222747  0.00176493
           3    0.226973    0.224156  0.00164538
           4    0.221033    0.223375  0.00140716
           5    0.228622    0.224424  0.00146567
           6    0.227573    0.224949  0.00131195
           7    0.220023    0.224245  0.00129961
           8     0.22802    0.224717  0.00121981
           9     0.22038    0.224235  0.00117561
          10    0.224581     0.22427  0.00105856
          11    0.221288    0.223999 0.000996439
          12    0.221144    0.223761 0.000941369
          13    0.224812    0.223842 0.000872422
          14    0.221322    0.223662 0.000828464
          15    0.225431     0.22378 0.000781587
          16    0.230599    0.224206 0.000840945
          17    0.220686    0.223999  0.00081657
          18    0.219221    0.223734 0.000813209
          19    0.225582    0.223831 0.000776204
          20    0.223858    0.223832 0.000737395
           1    0.219766    0.219766           0
           2    0.230484    0.225125   0.0037894
           3     0.22311    0.224453  0.00258507
           4    0.230691    0.226013  0.00236286
           5    0.226618    0.226134  0.00189338
           6    0.225015    0.225947  0.00158698
           7    0.224926    0.225801  0.00136695
           8    0.227339    0.225994  0.00120952
           9    0.222624    0.225619  0.00113159
          10    0.225723     0.22563  0.00101848
          11    0.227293    0.225781  0.00093705
          12    0.230423    0.226168 0.000935413
          13    0.226544    0.226197 0.000863906
          14    0.228053    0.226329 0.000812308
          15    0.218268    0.225792 0.000918903
          16    0.224955    0.225739  0.00086296
          17    0.227792     0.22586 0.000820603
          18    0.228245    0.225993 0.000785638
          19    0.228843    0.226143 0.000758472
          20    0.229785    0.226325  0.00074209
           1    0.233826    0.233826           0
           2    0.231277    0.232552 0.000901177
           3    0.226846     0.23065  0.00166521
           4    0.226196    0.229536  0.00157786
           5    0.225857      0.2288  0.00142358
           6    0.232451    0.229409   0.0013099
           7    0.227142    0.229085   0.0011621
           8    0.224578    0.228522  0.00114528
           9    0.226608    0.228309  0.00103757
          10    0.233842    0.228862  0.00107121
          11    0.222869    0.228317  0.00110375
          12    0.232419    0.228659  0.00106337
          13    0.227827    0.228595 0.000983495
          14    0.227732    0.228534 0.000915175
          15    0.225981    0.228363 0.000869839
          16    0.229877    0.228458 0.000820603
          17    0.234586    0.228819 0.000847817
          18     0.22261    0.228474 0.000868043
          19    0.233196    0.228722 0.000857208
          20    0.227197    0.228646 0.000817731
           1    0.224262    0.224262           0
           2     0.22776    0.226011  0.00123651
           3      0.2264    0.226141 0.000831105
           4    0.229313    0.226934 0.000927437
           5    0.230527    0.227652 0.000981683
           6    0.231611    0.228312  0.00101585
           7    0.230436    0.228616 0.000914926
           8    0.232236    0.229068 0.000905592
           9    0.228511    0.229006 0.000807088
          10    0.232345     0.22934 0.000792445
          11    0.227461    0.229169 0.000738585
          12     0.23526    0.229677 0.000833387
          13    0.230644    0.229751 0.000772594
          14    0.232003    0.229912 0.000733962
          15     0.22923    0.229867  0.00068644
          16    0.232949    0.230059 0.000670025
          17    0.226022    0.229822 0.000671376
          18    0.232587    0.229975 0.000651421
          19     0.22461    0.229693 0.000675574
          20     0.23556    0.229986 0.000702608
           1    0.223176    0.223176           0
           2    0.230013    0.226595  0.00241724
           3    0.232119    0.228436  0.00220395
           4    0.239975    0.231321  0.00299561
           5    0.230828    0.231223  0.00239811
           6    0.232101    0.231369  0.00200288
           7    0.237078    0.232184  0.00187546
           8    0.235058    0.232544  0.00167507
           9    0.226648    0.231889  0.00161198
          10    0.235181    0.232218  0.00148402
          11    0.228272    0.231859   0.0013918
          12    0.229724    0.231681  0.00128713
          13    0.233425    0.231815  0.00119509
          14    0.232592    0.231871  0.00111102
          15    0.229511    0.231713  0.00104803
          16    0.229958    0.231604 0.000988256
          17    0.232446    0.231653 0.000931365
          18    0.232878    0.231721 0.000882103
          19    0.232442    0.231759  0.00083649
          20    0.234781     0.23191 0.000808192
           1    0.229857    0.229857           0
           2    0.237907    0.233882  0.00284603
           3    0.231078    0.232947  0.00204503
           4    0.238586    0.234357   0.0019603
           5    0.233974     0.23428  0.00156974
           6    0.235775    0.234529  0.00132773
           7    0.243272    0.235778  0.00162236
           8     0.23307     0.23544  0.00145445
           9    0.224928    0.234272  0.00169825
          10    0.239374    0.234782  0.00160325
          11    0.235294    0.234829  0.00145817
          12    0.228487      0.2343  0.00142921
          13    0.235997    0.234431  0.00132522
          14    0.231057     0.23419  0.00125228
          15    0.232454    0.234074  0.00117412
          16    0.230264    0.233836  0.00112462
          17    0.235286    0.233921   0.0010617
          18    0.230962    0.233757  0.00101536
          19     0.23863    0.234013 0.000993786
          20    0.231631    0.233894 0.000951209
           1    0.229336    0.229336           0
           2    0.236836    0.233086  0.00265166
           3    0.240917    0.235696  0.00276904
           4    0.242951     0.23751  0.00260395
           5    0.234757    0.236959  0.00214058
           6    0.229454    0.235708  0.00211802
           7    0.233723    0.235425  0.00183433
           8    0.239102    0.235884  0.00166164
           9    0.245932    0.237001  0.00181365
          10     0.23232    0.236533  0.00169162
          11    0.241894     0.23702  0.00160652
          12    0.237448    0.237056  0.00147304
          13    0.234831    0.236885  0.00136963
          14    0.236364    0.236847  0.00127231
          15    0.239323    0.237012  0.00119815
          16    0.231776    0.236685  0.00116711
          17    0.239638    0.236859  0.00111131
          18    0.235334    0.236774  0.00105279
          19    0.235956    0.236731 0.000998264
          20    0.240365    0.236913 0.000964744
           1    0.239357    0.239357           0
           2    0.241362     0.24036 0.000709057
           3    0.230987    0.237235  0.00259426
           4    0.226805    0.234628  0.00298093
           5    0.239456    0.235593  0.00253632
           6    0.235106    0.235512   0.0021149
           7    0.237968    0.235863  0.00184163
           8    0.236844    0.235986  0.00161551
           9     0.23761    0.236166  0.00144605
          10     0.24063    0.236612  0.00136862
          11    0.237907     0.23673  0.00124925
          12    0.236664    0.236725  0.00114516
          13     0.23687    0.236736  0.00105712
          14    0.239826    0.236956  0.00100439
          15    0.240526    0.237194 0.000965214
          16    0.235022    0.237059  0.00091439
          17     0.23245    0.236788 0.000899886
          18      0.2377    0.236838 0.000851319
          19     0.23993    0.237001 0.000821917
          20    0.236713    0.236987 0.000780947
           1    0.241317    0.241317           0
           2    0.243877    0.242597 0.000905066
           3    0.236094    0.240429  0.00186985
           4    0.246358    0.241911  0.00190119
           5    0.239012    0.241331  0.00160696
           6    0.243991    0.241775  0.00139891
           7    0.239192    0.241406  0.00124676
           8    0.240486    0.241291   0.0010962
           9    0.240829    0.241239 0.000975603
          10    0.240187    0.241134 0.000883706
          11    0.237556    0.240809 0.000861145
          12    0.237768    0.240555 0.000825832
          13    0.239545    0.240478 0.000765953
          14    0.241783    0.240571 0.000716889
          15    0.237567    0.240371 0.000696509
          16     0.23971    0.240329 0.000654199
          17    0.245001    0.240604 0.000670959
          18    0.240926    0.240622 0.000633921
          19    0.241978    0.240693 0.000604559
          20    0.245203    0.240919 0.000614946
           1    0.235793    0.235793           0
           2    0.238642    0.237217  0.00100737
           3    0.240717    0.238384  0.00116542
           4    0.244931    0.240021  0.00166525
           5     0.24037     0.24009  0.00133366
           6    0.245151    0.240934  0.00135207
           7    0.238737     0.24062  0.00119478
           8    0.243393    0.240967  0.00109454
           9    0.245713    0.241494  0.00109259
          10    0.244511    0.241796  0.00102414
          11    0.242789    0.241886 0.000935016
          12    0.243148    0.241991 0.000862991
          13     0.24499    0.242222 0.000826858
          14    0.240702    0.242113 0.000774891
          15    0.237581    0.241811 0.000779919
          16     0.23463    0.241362  0.00085056
          17    0.237158    0.241115 0.000835706
          18    0.239667    0.241035  0.00079314
          19    0.241765    0.241073 0.000752326
          20    0.246035    0.241321 0.000754512
           1    0.247604    0.247604           0
           2    0.247871    0.247737 9.43836e-05
           3    0.245362    0.246946 0.000649373
           4    0.241914    0.245688  0.00119324
           5    0.242321    0.245014  0.00112872
           6    0.236443    0.243586  0.00160786
           7     0.24363    0.243592  0.00137818
           8    0.235208    0.242544  0.00155409
           9    0.238061    0.242046  0.00145908
          10    0.245718    0.242413   0.0013586
          11    0.242138    0.242388  0.00123532
          12    0.245251    0.242627  0.00115519
          13    0.242146     0.24259  0.00106692
          14     0.24527    0.242781  0.00100774
          15    0.243111    0.242803 0.000940798
          16    0.245308     0.24296 0.000894925
          17    0.243629    0.242999 0.000843149
          18    0.245458    0.243136 0.000807299
          19     0.24539    0.243254 0.000773479
          20    0.233627    0.242773 0.000871821
           1    0.252048    0.252048           0
           2    0.242538    0.247293  0.00336238
           3    0.241056    0.245214  0.00281178
           4    0.249508    0.246288  0.00230463
           5    0.251714    0.247373  0.00208366
           6    0.242237    0.246517  0.00190412
           7    0.241256    0.245765  0.00177424
           8    0.247983    0.246042  0.00157396
           9    0.245343    0.245965  0.00140099
          10    0.244517     0.24582  0.00126835
          11    0.238743    0.245177  0.00130606
          12    0.246063     0.24525  0.00119931
          13    0.240895    0.244915  0.00115289
          14     0.24004    0.244567   0.0011219
          15    0.237552      0.2441  0.00114043
          16    0.246588    0.244255   0.0010797
          17    0.242504    0.244152  0.00102109
          18    0.244597    0.244177 0.000964665
          19    0.245719    0.244258   0.0009173
          20    0.250174    0.244554 0.000917897
           1    0.247019    0.247019           0
           2    0.258166    0.252593  0.00394136
           3    0.243031    0.249405  0.00369816
           4    0.251235    0.249863  0.00280176
           5    0.239945    0.247879   0.0028586
           6    0.241975    0.246895  0.00254591
           7    0.239593    0.245852  0.00238637
           8    0.246161    0.245891  0.00208838
           9    0.249532    0.246295  0.00189513
          10    0.253448    0.247011  0.00183566
          11    0.246771    0.246989  0.00166891
          12    0.244983    0.246822  0.00153819
          13    0.251247    0.247162  0.00145704
          14    0.257245    0.247882   0.0015206
          15    0.241932    0.247485  0.00147006
          16    0.247454    0.247484  0.00137819
          17    0.247518    0.247486  0.00129712
          18    0.251004    0.247681  0.00123969
          19    0.250836    0.247847  0.00118551
          20    0.250791    0.247994  0.00113534
           1    0.251223    0.251223           0
           2    0.257915    0.254569   0.0023661
           3     0.25028    0.253139  0.00196228
           4    0.244746    0.251041   0.0023384
           5    0.245636     0.24996  0.00210581
           6    0.249482     0.24988  0.00175635
           7    0.250921    0.250029  0.00151172
           8    0.252687    0.250361  0.00135878
           9      0.2539    0.250754  0.00126342
          10    0.250024    0.250681  0.00113919
          11    0.253336    0.250923  0.00106089
          12    0.250764     0.25091 0.000972563
          13    0.253036    0.251073 0.000911398
          14    0.244948    0.250636 0.000945483
          15    0.251761    0.250711 0.000885423
          16    0.253591    0.250891 0.000848193
          17    0.242352    0.250388 0.000935268
          18    0.249941    0.250363 0.000883639
          19    0.247748    0.250226 0.000847787
          20    0.245789    0.250004 0.000833912
           1    0.249506    0.249506           0
           2    0.254584    0.252045  0.00179537
           3    0.257084    0.253725  0.00182019
           4    0.252438    0.253403  0.00139325
           5    0.256353    0.253993  0.00123322
           6    0.249154    0.253187  0.00126419
           7    0.250738    0.252837  0.00113097
           8    0.253356    0.252902 0.000991463
           9    0.250509    0.252636 0.000916258
          10    0.246115    0.251984  0.00103089
          11      0.2542    0.252185 0.000956663
          12    0.253672    0.252309 0.000884926
          13    0.249904    0.252124 0.000835972
          14    0.251495    0.252079 0.000777468
          15    0.248242    0.251823 0.000766566
          16    0.256403    0.252109 0.000770235
          17    0.249125    0.251934 0.000744663
          18    0.251717    0.251922  0.00070339
          19    0.251451    0.251897 0.000666806
          20    0.248904    0.251747 0.000650038
           1    0.256454    0.256454           0
           2    0.249397    0.252925  0.00249512
           3    0.255413    0.253755  0.00179598
           4     0.24998    0.252811  0.00157554
