	1	0.033108	0.033108	0
	2	0.024936	0.029022	0.00288924
	3	0.025388	0.0278107	0.00216525
	4	0.029652	0.028271	0.00167216
	5	0.019408	0.0264984	0.00207441
	6	0.014768	0.0245433	0.00248467
	7	0.029248	0.0252154	0.00221875
	8	0.032328	0.0261045	0.00211204
	9	0.03924	0.027564	0.00232765
	10	0.030288	0.0278364	0.00211077
	11	0.042052	0.0291287	0.00228043
	12	0.027244	0.0289717	0.0020958
	13	0.035508	0.0294745	0.00199398
	14	0.030136	0.0295217	0.00185212
	15	0.017184	0.0286992	0.00190253
	16	0.033256	0.028984	0.00180481
	17	0.031044	0.0291052	0.00170271
	18	0.033728	0.029362	0.00162737
	19	0.02006	0.0288724	0.00161368
	20	0.024924	0.028675	0.00154503
	1	0.02768	0.02768	0
	2	0.032132	0.029906	0.00157402
	3	0.023244	0.0276853	0.00209492
	4	0.027872	0.027732	0.00157171
	5	0.0195	0.0260856	0.00193636
	6	0.02816	0.0264313	0.00164421
	7	0.028	0.0266554	0.00142451
	8	0.026028	0.026577	0.0012486
	9	0.029356	0.0268858	0.00114741
	10	0.021492	0.0263464	0.0011525
	11	0.027824	0.0264807	0.00105552
	12	0.023536	0.0262353	0.00099568
	13	0.030024	0.0265268	0.000960795
	14	0.033276	0.0270089	0.00100587
	15	0.02148	0.0266403	0.00100407
	16	0.019632	0.0262022	0.00103245
	17	0.034796	0.0267078	0.00108846
	18	0.031152	0.0269547	0.00105562
	19	0.027756	0.0269968	0.00100091
	20	0.032728	0.0272834	0.000991032
	1	0.03144	0.03144	0
	2	0.02572	0.02858	0.00202233
	3	0.031732	0.0296307	0.00159801
	4	0.022804	0.027924	0.00190288
	5	0.030568	0.0284528	0.00159409
	6	0.022292	0.027426	0.00162581
	7	0.01648	0.0258623	0.00200945
	8	0.03332	0.0267945	0.00196262
	9	0.0289	0.0270284	0.00175844
	10	0.02976	0.0273016	0.00160367
	11	0.01872	0.0265215	0.00163668
	12	0.02124	0.0260813	0.00155834
	13	0.027896	0.0262209	0.00144471
	14	0.025964	0.0262026	0.00134163
	15	0.026816	0.0262435	0.00125281
	16	0.034152	0.0267377	0.00126828
	17	0.032088	0.0270525	0.0012321
	18	0.026164	0.0270031	0.00116464
	19	0.038136	0.0275891	0.00124203
	20	0.022296	0.0273244	0.00120779
	1	0.032724	0.032724	0
	2	0.031308	0.032016	0.000500632
	3	0.020868	0.0283	0.0030524
	4	0.0281	0.02825	0.00228971
	5	0.031864	0.0289728	0.00194251
	6	0.02488	0.0282907	0.00173439
	7	0.029948	0.0285274	0.0015027
	8	0.025056	0.0280935	0.00137609
	9	0.035232	0.0288867	0.00143367
	10	0.028244	0.0288224	0.00129174
	11	0.032684	0.0291735	0.00122108
	12	0.020436	0.0284453	0.00131866
	13	0.036136	0.0290369	0.00134339
	14	0.02608	0.0288257	0.00126393
	15	0.029072	0.0288421	0.00117977
	16	0.0306	0.028952	0.00111114
	17	0.033076	0.0291946	0.00107193
	18	0.026548	0.0290476	0.00102242
	19	0.02966	0.0290798	0.000969112
	20	0.01956	0.0286038	0.00103094
	1	0.0327	0.0327	0
	2	0.026696	0.029698	0.00212273
	3	0.034444	0.03128	0.00191602
	4	0.033784	0.031906	0.00153588
	5	0.023428	0.0302104	0.00195186
	6	0.031968	0.0305033	0.00164839
	7	0.027004	0.0300034	0.00148677
	8	0.031516	0.0301925	0.00131289
	9	0.035868	0.0308231	0.00130974
	10	0.02538	0.0302788	0.00128691
	11	0.026564	0.0299411	0.00121342
	12	0.031452	0.030067	0.00111881
	13	0.036472	0.0305597	0.00113607
	14	0.031292	0.030612	0.00105612
	15	0.031356	0.0306616	0.000986878
	16	0.028576	0.0305312	0.000933767
	17	0.030204	0.030512	0.000879038
	18	0.031084	0.0305438	0.000830777
	19	0.019776	0.0299771	0.000961106
	20	0.018404	0.0293984	0.0010732
	1	0.028088	0.028088	0
	2	0.019144	0.023616	0.00316218
	3	0.023236	0.0234893	0.00211066
	4	0.02316	0.023407	0.0015846
	5	0.030408	0.0248072	0.00178198
	6	0.039316	0.0272253	0.00266045
	7	0.02384	0.0267417	0.00232392
	8	0.023088	0.026285	0.00207783
	9	0.032632	0.0269902	0.00196299
	10	0.0284	0.0271312	0.00177175
	11	0.024796	0.0269189	0.00162335
	12	0.029548	0.027138	0.00150278
	13	0.01924	0.0265305	0.00150499
	14	0.034028	0.027066	0.00148973
	15	0.030864	0.0273192	0.00141177
	16	0.035624	0.0278382	0.00141574
	17	0.031684	0.0280645	0.00135041
	18	0.033076	0.0283429	0.00130377
	19	0.019756	0.0278909	0.00131115
	20	0.029	0.0279464	0.00124676
	1	0.027936	0.027936	0
	2	0.0224	0.025168	0.00195727
	3	0.025444	0.02526	0.00130701
	4	0.021016	0.024199	0.00134357
	5	0.03224	0.0258072	0.00179565
	6	0.041968	0.0285007	0.00287833
	7	0.02434	0.0279063	0.00252777
	8	0.027164	0.0278135	0.0022135
	9	0.024396	0.0274338	0.00199986
	10	0.033864	0.0280768	0.00190044
	11	0.022304	0.027552	0.00179867
	12	0.034724	0.0281497	0.00174526
	13	0.030044	0.0282954	0.00161708
	14	0.029676	0.028394	0.00150458
	15	0.0285	0.0284011	0.00140429
	16	0.024636	0.0281657	0.00133609
	17	0.029436	0.0282405	0.00125959
	18	0.028296	0.0282436	0.00118961
	19	0.029928	0.0283322	0.0011303
	20	0.021548	0.027993	0.00112353
	1	0.034236	0.034236	0
	2	0.031344	0.03279	0.00102248
	3	0.029536	0.0317053	0.00111758
	4	0.027624	0.030685	0.00121793
