1.80268	0
1.80621	0.00353341
1.80422	0.00285092
1.79904	0.00556143
1.80134	0.00488555
1.80276	0.00423353
1.80243	0.00359309
1.80321	0.00320763
1.80229	0.00297616
1.80148	0.00278248
1.80288	0.00288134
1.80355	0.00271391
1.80434	0.0026179
1.80516	0.00255995
1.80584	0.00247779
1.80633	0.00237014
1.8072	0.00238924
1.80747	0.00226847
1.80823	0.00227787
1.80806	0.00216803
1.80813	0.00206334
1.80799	0.00197183
1.80813	0.00188897
1.80886	0.0019516
1.8082	0.00198633
1.80801	0.00191741
1.80876	0.00199243
1.80928	0.00198879
1.8103	0.00217226
1.81109	0.00224396
1.81037	0.00228789
1.81143	0.00245365
1.81278	0.00273836
1.81324	0.00269618
1.81427	0.00281253
1.81513	0.00286525
1.81516	0.00278691
1.81536	0.00271947
1.81573	0.0026747
1.816	0.00262165
1.816	0.0025569
1.81553	0.00254027
1.81468	0.0026212
1.81367	0.00275242
1.81214	0.00309392
1.81122	0.00316301
1.81028	0.00323601
1.80916	0.00335851
1.80834	0.00338944
1.80779	0.00336726
1.80732	0.00333336
1.80691	0.00329461
1.80673	0.00323673
1.80622	0.00321665
1.80531	0.00328602
1.80446	0.0033383
1.8039	0.00332638
1.80338	0.00330902
1.8024	0.00339758
1.80186	0.00338362
1.80155	0.00334183
1.80165	0.00328897
1.80089	0.00332597
1.80033	0.00332088
1.79999	0.00328699
1.8	0.00323684
1.80004	0.00318841
1.79976	0.00315426
1.79917	0.00316363
1.79888	0.00313075
1.79839	0.00312612
1.79802	0.00310477
1.79735	0.00313387
1.79704	0.00310629
1.79715	0.0030665
1.79753	0.00304987
1.79802	0.00304881
1.79795	0.00301032
1.79833	0.00299712
1.7991	0.00305707
1.79947	0.00304155
1.79963	0.00300842
1.80034	0.0030566
1.80057	0.0030284
1.80102	0.00302695
1.80127	0.00300215
1.80131	0.00296762
1.80121	0.0029353
1.80122	0.00290214
1.80138	0.00287422
1.8015	0.00284493
1.80172	0.00282226
1.80166	0.00279228
1.80212	0.00280066
1.80261	0.00281382
1.80332	0.00287275
1.80395	0.00291127
1.80457	0.0029485
1.8053	0.00300907
1.80594	0.00304634
