0.886618	0
0.849747	0.0368707
0.802322	0.0519834
0.800104	0.0368247
0.806874	0.0293168
0.814675	0.025176
0.810466	0.0216899
0.802631	0.0203526
0.802224	0.017954
0.805839	0.0164604
0.806455	0.0149017
0.804937	0.0136877
0.804604	0.0125953
0.805241	0.0116784
0.800658	0.0117986
0.802025	0.011121
0.804971	0.0108537
0.805525	0.010248
0.805719	0.00969554
0.803633	0.00943144
0.803225	0.00898038
0.803128	0.008563
0.803738	0.00820492
0.803495	0.00785937
0.804844	0.00765827
0.804565	0.00736312
0.802309	0.00743558
0.801268	0.00724032
0.802988	0.00719482
0.80348	0.0069682
0.802672	0.00678791
0.801966	0.00661012
0.802121	0.00640854
0.802674	0.00624173
0.803442	0.00610925
0.802926	0.00595951
0.801983	0.00587242
0.802207	0.0057202
0.803475	0.00571414
0.802788	0.00561167
0.801526	0.00561673
0.801891	0.0054935
0.803246	0.00553277
0.80199	0.00554963
0.801861	0.00542643
0.802227	0.00531976
0.802752	0.00523177
0.80195	0.0051841
0.801835	0.00507849
0.802229	0.00499142
0.802257	0.00489265
0.801945	0.00480775
0.801732	0.00472099
0.802655	0.00472376
0.802171	0.0046622
0.801012	0.00472268
0.801879	0.00471942
0.801629	0.00464406
0.801244	0.00458093
0.801701	0.00452707
0.801267	0.00447336
0.801492	0.00440639
0.801907	0.00435568
0.80176	0.00428961
0.802377	0.00426796
0.802166	0.00420809
0.801575	0.00418671
0.800975	0.00416815
0.80144	0.0041336
0.801705	0.00408275
0.801223	0.00405361
0.800931	0.00400761
0.801481	0.00399048
0.801559	0.00393695
0.801435	0.00388606
0.802042	0.0038824
0.801721	0.00384511
0.801496	0.00380218
0.801316	0.00375802
0.801568	0.00371928
0.801862	0.00368479
0.801626	0.00364719
0.801294	0.00361827
0.801068	0.00358203
0.800906	0.00354335
0.801645	0.00357892
0.801106	0.00357836
0.801098	0.00353747
0.80143	0.00351319
0.801485	0.00347437
0.801261	0.00344324
0.800726	0.00344741
0.800372	0.00342846
0.800436	0.0033924
0.800657	0.00336376
0.800508	0.00333185
0.801088	0.00334785
0.80066	0.00334099
0.800591	0.00330779
0.800408	0.00327966
