-3.74123	0
-3.74173	0.000499653
-3.74098	0.000808289
-3.74075	0.000613447
-3.74143	0.000828668
-3.74162	0.000702724
-3.74158	0.000595459
-3.74142	0.000540803
-3.74156	0.000498467
-3.74142	0.000468942
-3.7417	0.000512577
-3.74175	0.000470738
-3.74212	0.000564063
-3.74179	0.000616426
-3.74169	0.000582244
-3.74159	0.000552952
-3.74148	0.000531332
-3.74135	0.000517158
-3.74148	0.000505821
-3.74141	0.000484973
-3.74137	0.000462965
-3.74154	0.000472961
-3.74159	0.000453978
-3.74164	0.000438026
-3.74178	0.000441177
-3.74169	0.000433138
-3.74175	0.000421182
-3.74161	0.000427983
-3.74166	0.000415761
-3.74187	0.000454189
-3.7419	0.000440199
-3.74201	0.000440499
-3.74219	0.000461876
-3.74222	0.000449037
-3.74219	0.000436652
-3.74223	0.000426059
-3.74222	0.000414433
-3.74226	0.000405086
-3.74229	0.000395772
-3.74237	0.000393742
-3.74227	0.000396891
-3.74225	0.000387676
-3.74229	0.000379845
-3.74227	0.000371306
-3.74211	0.000399513
-3.74221	0.000403203
-3.74227	0.000400288
-3.74225	0.000392775
-3.74229	0.000386948
-3.74235	0.000384449
-3.74241	0.000380783
-3.74252	0.000388617
-3.74245	0.000385983
-3.74247	0.000379121
-3.74249	0.000372742
-3.74257	0.000373525
-3.7425	0.000372642
-3.74252	0.000366731
-3.74252	0.000360496
-3.74252	0.000354476
-3.74253	0.000348706
-3.7425	0.000344163
-3.74247	0.000340008
-3.74244	0.000336225
-3.74248	0.000333699
-3.74255	0.000336054
-3.74247	0.000340375
-3.74245	0.00033589
-3.74242	0.000332885
-3.74245	0.000330168
-3.74245	0.000325485
-3.74243	0.000321657
-3.74242	0.000317684
-3.7424	0.000313866
-3.74246	0.000315608
-3.74244	0.000311792
-3.74244	0.000307751
-3.74249	0.000307657
-3.74249	0.000303737
-3.74252	0.000301311
-3.74252	0.000297575
-3.74252	0.000293924
-3.74257	0.000294513
-3.74258	0.000291189
-3.74255	0.000288972
-3.74255	0.000285602
-3.74256	0.000282485
-3.7426	0.000281388
-3.74259	0.000278322
-3.74257	0.000275881
-3.74256	0.000272855
-3.74257	0.000269886
-3.74252	0.00027151
-3.74251	0.000268796
-3.74251	0.000265961
-3.74249	0.000264105
-3.7425	0.000261701
-3.74246	0.00026288
-3.74245	0.000260233
-3.74243	0.000258705
