-5.06343	0
-5.04149	0.0219376
-4.98986	0.0531606
-4.9835	0.0381247
-5.01195	0.0410056
-5.01528	0.0336461
-5.00095	0.0318443
-5.00216	0.0276047
-4.99277	0.026095
-4.99447	0.0234022
-4.99736	0.0213644
-4.99775	0.0195069
-5.00715	0.020257
-5.00821	0.0187842
-5.01048	0.0176336
-5.01862	0.0183961
-5.01287	0.0182133
-5.01235	0.0171795
-5.00981	0.0164469
-5.00453	0.0164723
-5.00465	0.0156687
-5.0014	0.0152884
-4.99792	0.0150161
-4.9962	0.0144801
-4.99327	0.0141947
-4.98939	0.0141784
-4.98958	0.0136446
-4.99125	0.013253
-4.99532	0.0134204
-4.99764	0.0131722
-4.99827	0.0127556
-4.99569	0.0126173
-4.99922	0.0127285
-5.00181	0.0126181
-5.00171	0.0122527
-5.00336	0.0120208
-5.00585	0.0119548
-5.00624	0.0116422
-5.0047	0.0114434
-5.00475	0.0111537
-5.00184	0.011261
-5.00272	0.0110253
-5.00417	0.0108621
-5.00487	0.0106355
-5.00237	0.0106931
-5.00377	0.0105516
-5.00425	0.0103359
-5.00259	0.0102529
-5.00063	0.0102321
-5.00055	0.0100257
-5.00088	0.00983274
-5.00187	0.00969193
-5.0036	0.00966466
-5.00469	0.00954564
-5.00587	0.00944514
-5.0062	0.00928068
-5.00467	0.00924334
-5.00481	0.00908365
-5.00454	0.00893243
-5.00487	0.00878843
-5.0049	0.00864323
-5.00532	0.00851303
-5.00533	0.00837682
-5.00552	0.00824708
-5.00576	0.00812274
-5.00741	0.00816767
-5.00686	0.00806389
-5.00683	0.00794447
-5.0067	0.00782952
-5.0078	0.00779485
-5.00905	0.00778502
-5.00895	0.00767684
-5.00977	0.00761485
-5.00933	0.00752382
-5.01027	0.00748215
-5.01015	0.007384
-5.00985	0.0072939
-5.01041	0.00722166
-5.00945	0.00719356
-5.00832	0.00719217
-5.00746	0.00715483
-5.00752	0.0070673
-5.00766	0.0069831
-5.00872	0.00697965
-5.00824	0.00691402
-5.0074	0.00688377
-5.00702	0.00681484
-5.00795	0.00680021
-5.00787	0.0067238
-5.00824	0.00665904
-5.00966	0.00673728
-5.01042	0.00670681
-5.01031	0.0066353
-5.0091	0.00667458
-5.00847	0.00663413
-5.00895	0.00658211
-5.00768	0.00663534
-5.00666	0.00664621
-5.00662	0.00657887
-5.00736	0.0065543
